2026-07-30T23:46:41.166Z	mosasaurus	1-echelle	start
2026-07-30T23:46:41.171Z	mosasaurus	1-echelle	done
2026-07-30T23:46:41.171Z	mosasaurus	2-manger	start
2026-07-30T23:48:04.838Z	mosasaurus	2-manger	done
2026-07-30T23:48:04.839Z	mosasaurus	3-ecosysteme	start
2026-07-30T23:48:04.843Z	mosasaurus	3-ecosysteme	done
2026-07-30T23:48:04.843Z	mosasaurus	4-paris	start
2026-07-30T23:48:04.846Z	mosasaurus	4-paris	done
2026-07-30T23:48:04.848Z	mosasaurus	5-funfact	start
2026-07-30T23:48:04.851Z	mosasaurus	5-funfact	done
2026-07-30T23:51:49.203Z	mosasaurus	1-echelle	start
2026-07-30T23:51:49.212Z	mosasaurus	1-echelle	done
